model,precision,recall,threshold,average_precision
LASSO_logistic,0.06928838951310862,1.0,0.07473244070312486,0.2626747197560961
LASSO_logistic,0.06931434994379918,1.0,0.07480421209905387,0.2626747197560961
LASSO_logistic,0.06934032983508245,1.0,0.07505503318659867,0.2626747197560961
LASSO_logistic,0.06936632920884889,1.0,0.07513888227905947,0.2626747197560961
LASSO_logistic,0.06939234808702176,1.0,0.07514093744375365,0.2626747197560961
LASSO_logistic,0.06941838649155722,1.0,0.07552443928718246,0.2626747197560961
LASSO_logistic,0.06944444444444445,1.0,0.07559168343932315,0.2626747197560961
LASSO_logistic,0.06947052196770559,1.0,0.07595906009183216,0.2626747197560961
LASSO_logistic,0.06949661908339594,1.0,0.0759864587242695,0.2626747197560961
LASSO_logistic,0.06952273581360391,1.0,0.07628383433136754,0.2626747197560961
LASSO_logistic,0.06954887218045112,1.0,0.07656799836461714,0.2626747197560961
LASSO_logistic,0.06957502820609252,1.0,0.07689541770272962,0.2626747197560961
LASSO_logistic,0.06960120391271633,1.0,0.0778011532642649,0.2626747197560961
LASSO_logistic,0.06962739932254422,1.0,0.07797986473102267,0.2626747197560961
LASSO_logistic,0.06965361445783133,1.0,0.07838797215775425,0.2626747197560961
LASSO_logistic,0.0696798493408663,1.0,0.07842661581721898,0.2626747197560961
LASSO_logistic,0.06970610399397137,1.0,0.07849934854656913,0.2626747197560961
LASSO_logistic,0.06973237843950245,1.0,0.07853545338032684,0.2626747197560961
LASSO_logistic,0.06975867269984917,1.0,0.07855760811433737,0.2626747197560961
LASSO_logistic,0.06978498679743493,1.0,0.07895021828135619,0.2626747197560961
LASSO_logistic,0.06981132075471698,1.0,0.07921260950465578,0.2626747197560961
LASSO_logistic,0.06983767459418648,1.0,0.07929359099981403,0.2626747197560961
LASSO_logistic,0.06986404833836858,1.0,0.07954162485663067,0.2626747197560961
LASSO_logistic,0.06989044200982245,1.0,0.07958931150339055,0.2626747197560961
LASSO_logistic,0.06991685563114135,1.0,0.07965644395620508,0.2626747197560961
LASSO_logistic,0.06994328922495274,1.0,0.07968580819053829,0.2626747197560961
LASSO_logistic,0.06996974281391831,1.0,0.07974742470527252,0.2626747197560961
LASSO_logistic,0.06999621642073402,1.0,0.07987812421025202,0.2626747197560961
LASSO_logistic,0.0700227100681302,1.0,0.080131924650195,0.2626747197560961
LASSO_logistic,0.07004922377887164,1.0,0.08030856146041764,0.2626747197560961
LASSO_logistic,0.07007575757575757,1.0,0.0808436405456641,0.2626747197560961
LASSO_logistic,0.07010231148162183,1.0,0.08085309146292059,0.2626747197560961
LASSO_logistic,0.07012888551933283,1.0,0.08089977562417607,0.2626747197560961
LASSO_logistic,0.0701554797117937,1.0,0.08092292567892663,0.2626747197560961
LASSO_logistic,0.07018209408194234,1.0,0.08149007770123091,0.2626747197560961
LASSO_logistic,0.07020872865275142,1.0,0.08185552740252414,0.2626747197560961
LASSO_logistic,0.07023538344722854,1.0,0.08199458424805517,0.2626747197560961
LASSO_logistic,0.07026205848841625,1.0,0.0821653420633139,0.2626747197560961
LASSO_logistic,0.0702887537993921,1.0,0.0823091485356211,0.2626747197560961
LASSO_logistic,0.07031546940326872,1.0,0.08234517154674394,0.2626747197560961
LASSO_logistic,0.07034220532319392,1.0,0.0824660275418246,0.2626747197560961
LASSO_logistic,0.0703689615823507,1.0,0.08273166426557906,0.2626747197560961
LASSO_logistic,0.07039573820395738,1.0,0.08284877738948038,0.2626747197560961
LASSO_logistic,0.07042253521126761,1.0,0.08290333520032443,0.2626747197560961
LASSO_logistic,0.07044935262757045,1.0,0.08312073521083592,0.2626747197560961
LASSO_logistic,0.07047619047619047,1.0,0.08322311121918162,0.2626747197560961
LASSO_logistic,0.0705030487804878,1.0,0.08328278617627716,0.2626747197560961
LASSO_logistic,0.07052992756385817,1.0,0.08355774556619552,0.2626747197560961
LASSO_logistic,0.07055682684973302,1.0,0.08358742109330389,0.2626747197560961
LASSO_logistic,0.07058374666157954,1.0,0.0836786771427743,0.2626747197560961
LASSO_logistic,0.07061068702290077,1.0,0.08396482275792055,0.2626747197560961
LASSO_logistic,0.07063764795723558,1.0,0.08413595439720904,0.2626747197560961
LASSO_logistic,0.0706646294881589,1.0,0.08415001451559889,0.2626747197560961
LASSO_logistic,0.07069163163928162,1.0,0.08423096237504094,0.2626747197560961
LASSO_logistic,0.07071865443425077,1.0,0.08438740172473175,0.2626747197560961
LASSO_logistic,0.07074569789674952,1.0,0.08471390932154721,0.2626747197560961
