model,precision,recall,threshold,average_precision
first_visit_LASSO_logistic,0.015526802218114602,1.0,3.3914450610986744e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015532544378698224,1.0,3.44091545884328e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01553829078801332,1.0,3.487181256569193e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015544041450777202,1.0,3.5087239278372965e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01554979637171418,1.0,3.5622698892564805e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015555555555555555,1.0,3.5797601632675905e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015561319007039644,1.0,3.6196103686238385e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015567086730911787,1.0,3.667076794737003e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01557285873192436,1.0,3.677939538470036e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015578635014836795,1.0,3.714527446053153e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015584415584415584,1.0,3.7542413395727156e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015590200445434299,1.0,3.77000128908525e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015595989602673598,1.0,3.776821520995233e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015601783060921248,1.0,3.801555511815839e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01560758082497213,1.0,3.84039123950038e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015613382899628252,1.0,3.8840858495674785e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015619189289698772,1.0,3.911805898735384e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015625,1.0,3.9332913648869535e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015630815035355416,1.0,3.9656168520215334e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01563663440059568,1.0,4.020645163042417e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01564245810055866,1.0,4.075207958288066e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01564828614008942,1.0,4.165159505841358e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015654118524040254,1.0,4.270411462588893e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015659955257270694,1.0,4.2967936250200886e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015665796344647518,1.0,4.321033820651831e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015671641791044775,1.0,4.371654171556562e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015677491601343786,1.0,4.438313790832469e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01568334578043316,1.0,4.465355957925851e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015689204333208816,1.0,4.483923153096908e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01569506726457399,1.0,4.507307511585415e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015700934579439253,1.0,4.631140488349146e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015706806282722512,1.0,4.649462261370278e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015712682379349047,1.0,4.74045082694454e-05,0.5908208210674911
first_visit_LASSO_logistic,0.015718562874251496,1.0,4.74915575416864e-05,0.5908208210674911
first_visit_LASSO_logistic,0.0157244477723699,1.0,4.754675096553073e-05,0.5908208210674911
