model,precision,recall,threshold,average_precision
Bi-LSTM,0.17892976588628762,0.8699186991869918,0.2929422855377197,0.42869403401119865
Bi-LSTM,0.17922948073701842,0.8699186991869918,0.2950148582458496,0.42869403401119865
Bi-LSTM,0.17953020134228187,0.8699186991869918,0.29659250378608704,0.42869403401119865
Bi-LSTM,0.17983193277310924,0.8699186991869918,0.2966299057006836,0.42869403401119865
Bi-LSTM,0.18013468013468015,0.8699186991869918,0.29892998933792114,0.42869403401119865
Bi-LSTM,0.18043844856661045,0.8699186991869918,0.299059122800827,0.42869403401119865
Bi-LSTM,0.18074324324324326,0.8699186991869918,0.2990722954273224,0.42869403401119865
Bi-LSTM,0.18104906937394247,0.8699186991869918,0.2991623878479004,0.42869403401119865
Bi-LSTM,0.18135593220338983,0.8699186991869918,0.3008478283882141,0.42869403401119865
Bi-LSTM,0.18166383701188454,0.8699186991869918,0.3009724020957947,0.42869403401119865
Bi-LSTM,0.18197278911564627,0.8699186991869918,0.3017371892929077,0.42869403401119865
Bi-LSTM,0.18228279386712096,0.8699186991869918,0.30234256386756897,0.42869403401119865
Bi-LSTM,0.1825938566552901,0.8699186991869918,0.3027867376804352,0.42869403401119865
Bi-LSTM,0.1829059829059829,0.8699186991869918,0.30289387702941895,0.42869403401119865
Bi-LSTM,0.1832191780821918,0.8699186991869918,0.30325254797935486,0.42869403401119865
Bi-LSTM,0.1835334476843911,0.8699186991869918,0.30464595556259155,0.42869403401119865
Bi-LSTM,0.18384879725085912,0.8699186991869918,0.3069894313812256,0.42869403401119865
Bi-LSTM,0.18416523235800344,0.8699186991869918,0.30703794956207275,0.42869403401119865
Bi-LSTM,0.18448275862068966,0.8699186991869918,0.30715084075927734,0.42869403401119865
Bi-LSTM,0.1848013816925734,0.8699186991869918,0.30728304386138916,0.42869403401119865
Bi-LSTM,0.185121107266436,0.8699186991869918,0.30761370062828064,0.42869403401119865
Bi-LSTM,0.1854419410745234,0.8699186991869918,0.3089829981327057,0.42869403401119865
Bi-LSTM,0.1857638888888889,0.8699186991869918,0.30929866433143616,0.42869403401119865
Bi-LSTM,0.18608695652173912,0.8699186991869918,0.31283316016197205,0.42869403401119865
Bi-LSTM,0.18641114982578397,0.8699186991869918,0.3134002387523651,0.42869403401119865
Bi-LSTM,0.1849912739965096,0.8617886178861789,0.3134838938713074,0.42869403401119865
Bi-LSTM,0.1853146853146853,0.8617886178861789,0.313893586397171,0.42869403401119865
Bi-LSTM,0.18563922942206654,0.8617886178861789,0.31400439143180847,0.42869403401119865
Bi-LSTM,0.18596491228070175,0.8617886178861789,0.31777647137641907,0.42869403401119865
Bi-LSTM,0.18629173989455183,0.8617886178861789,0.31798848509788513,0.42869403401119865
Bi-LSTM,0.18661971830985916,0.8617886178861789,0.3210013806819916,0.42869403401119865
Bi-LSTM,0.18694885361552027,0.8617886178861789,0.3215012848377228,0.42869403401119865
Bi-LSTM,0.1872791519434629,0.8617886178861789,0.3216361403465271,0.42869403401119865
Bi-LSTM,0.18761061946902655,0.8617886178861789,0.3217586874961853,0.42869403401119865
Bi-LSTM,0.1879432624113475,0.8617886178861789,0.3237777054309845,0.42869403401119865
Bi-LSTM,0.1882770870337478,0.8617886178861789,0.3241167962551117,0.42869403401119865
Bi-LSTM,0.18861209964412812,0.8617886178861789,0.3242318332195282,0.42869403401119865
Bi-LSTM,0.1889483065953654,0.8617886178861789,0.32438570261001587,0.42869403401119865
Bi-LSTM,0.18928571428571428,0.8617886178861789,0.32489585876464844,0.42869403401119865
Bi-LSTM,0.18962432915921287,0.8617886178861789,0.32652026414871216,0.42869403401119865
Bi-LSTM,0.18996415770609318,0.8617886178861789,0.3281838595867157,0.42869403401119865
Bi-LSTM,0.19030520646319568,0.8617886178861789,0.32845357060432434,0.42869403401119865
Bi-LSTM,0.1906474820143885,0.8617886178861789,0.33001241087913513,0.42869403401119865
Bi-LSTM,0.19099099099099098,0.8617886178861789,0.33031222224235535,0.42869403401119865
Bi-LSTM,0.19133574007220217,0.8617886178861789,0.33065396547317505,0.42869403401119865
Bi-LSTM,0.19168173598553345,0.8617886178861789,0.3308054208755493,0.42869403401119865
Bi-LSTM,0.19202898550724637,0.8617886178861789,0.33094799518585205,0.42869403401119865
Bi-LSTM,0.19237749546279492,0.8617886178861789,0.331618994474411,0.42869403401119865
Bi-LSTM,0.19272727272727272,0.8617886178861789,0.33229172229766846,0.42869403401119865
Bi-LSTM,0.1930783242258652,0.8617886178861789,0.33372271060943604,0.42869403401119865
Bi-LSTM,0.19343065693430658,0.8617886178861789,0.334060400724411,0.42869403401119865
Bi-LSTM,0.19378427787934185,0.8617886178861789,0.3365742266178131,0.42869403401119865
Bi-LSTM,0.19413919413919414,0.8617886178861789,0.3367505669593811,0.42869403401119865
Bi-LSTM,0.1944954128440367,0.8617886178861789,0.33687376976013184,0.42869403401119865
Bi-LSTM,0.1948529411764706,0.8617886178861789,0.3368767201900482,0.42869403401119865
Bi-LSTM,0.19521178637200737,0.8617886178861789,0.33758121728897095,0.42869403401119865
Bi-LSTM,0.19557195571955718,0.8617886178861789,0.3380383849143982,0.42869403401119865
Bi-LSTM,0.19593345656192238,0.8617886178861789,0.3386499881744385,0.42869403401119865
Bi-LSTM,0.1962962962962963,0.8617886178861789,0.3389725089073181,0.42869403401119865
Bi-LSTM,0.19666048237476808,0.8617886178861789,0.3391690254211426,0.42869403401119865
Bi-LSTM,0.1970260223048327,0.8617886178861789,0.33974653482437134,0.42869403401119865
Bi-LSTM,0.1973929236499069,0.8617886178861789,0.3399134874343872,0.42869403401119865
Bi-LSTM,0.19776119402985073,0.8617886178861789,0.33996036648750305,0.42869403401119865
Bi-LSTM,0.19813084112149532,0.8617886178861789,0.34098517894744873,0.42869403401119865
Bi-LSTM,0.19850187265917604,0.8617886178861789,0.3431948125362396,0.42869403401119865
Bi-LSTM,0.19887429643527205,0.8617886178861789,0.34350159764289856,0.42869403401119865
Bi-LSTM,0.19924812030075187,0.8617886178861789,0.3436846435070038,0.42869403401119865
Bi-LSTM,0.19962335216572505,0.8617886178861789,0.3456348776817322,0.42869403401119865
Bi-LSTM,0.2,0.8617886178861789,0.3465297520160675,0.42869403401119865
Bi-LSTM,0.2003780718336484,0.8617886178861789,0.3475605249404907,0.42869403401119865
Bi-LSTM,0.20075757575757575,0.8617886178861789,0.34941768646240234,0.42869403401119865
Bi-LSTM,0.20113851992409867,0.8617886178861789,0.34996894001960754,0.42869403401119865
Bi-LSTM,0.20152091254752852,0.8617886178861789,0.3500630855560303,0.42869403401119865
Bi-LSTM,0.2019047619047619,0.8617886178861789,0.3501574695110321,0.42869403401119865
Bi-LSTM,0.20229007633587787,0.8617886178861789,0.35237184166908264,0.42869403401119865
Bi-LSTM,0.20267686424474188,0.8617886178861789,0.3537876009941101,0.42869403401119865
Bi-LSTM,0.20306513409961685,0.8617886178861789,0.35407567024230957,0.42869403401119865
Bi-LSTM,0.2034548944337812,0.8617886178861789,0.3544064462184906,0.42869403401119865
Bi-LSTM,0.20384615384615384,0.8617886178861789,0.3545449674129486,0.42869403401119865
Bi-LSTM,0.20423892100192678,0.8617886178861789,0.35463178157806396,0.42869403401119865
Bi-LSTM,0.20463320463320464,0.8617886178861789,0.3558662235736847,0.42869403401119865
Bi-LSTM,0.20502901353965183,0.8617886178861789,0.355950266122818,0.42869403401119865
Bi-LSTM,0.2054263565891473,0.8617886178861789,0.35690221190452576,0.42869403401119865
Bi-LSTM,0.2058252427184466,0.8617886178861789,0.357107937335968,0.42869403401119865
Bi-LSTM,0.20622568093385213,0.8617886178861789,0.3594512939453125,0.42869403401119865
Bi-LSTM,0.20662768031189083,0.8617886178861789,0.359837144613266,0.42869403401119865
Bi-LSTM,0.20703125,0.8617886178861789,0.36038312315940857,0.42869403401119865
Bi-LSTM,0.20743639921722112,0.8617886178861789,0.3606845438480377,0.42869403401119865
Bi-LSTM,0.20784313725490197,0.8617886178861789,0.3608117997646332,0.42869403401119865
Bi-LSTM,0.2082514734774067,0.8617886178861789,0.3610425293445587,0.42869403401119865
Bi-LSTM,0.20866141732283464,0.8617886178861789,0.3635599911212921,0.42869403401119865
Bi-LSTM,0.20907297830374755,0.8617886178861789,0.36741694808006287,0.42869403401119865
Bi-LSTM,0.20948616600790515,0.8617886178861789,0.37000179290771484,0.42869403401119865
Bi-LSTM,0.2079207920792079,0.8536585365853658,0.3711351752281189,0.42869403401119865
Bi-LSTM,0.20634920634920634,0.8455284552845529,0.37115901708602905,0.42869403401119865
Bi-LSTM,0.20675944333996024,0.8455284552845529,0.3716025948524475,0.42869403401119865
Bi-LSTM,0.20717131474103587,0.8455284552845529,0.37163981795310974,0.42869403401119865
Bi-LSTM,0.20758483033932135,0.8455284552845529,0.3721241354942322,0.42869403401119865
Bi-LSTM,0.208,0.8455284552845529,0.3757246136665344,0.42869403401119865
Bi-LSTM,0.20841683366733466,0.8455284552845529,0.3767085373401642,0.42869403401119865
Bi-LSTM,0.20883534136546184,0.8455284552845529,0.3770028054714203,0.42869403401119865
Bi-LSTM,0.20925553319919518,0.8455284552845529,0.3779807984828949,0.42869403401119865
Bi-LSTM,0.20967741935483872,0.8455284552845529,0.3784191608428955,0.42869403401119865
Bi-LSTM,0.2101010101010101,0.8455284552845529,0.38085293769836426,0.42869403401119865
Bi-LSTM,0.21052631578947367,0.8455284552845529,0.3813021779060364,0.42869403401119865
Bi-LSTM,0.21095334685598377,0.8455284552845529,0.3826941251754761,0.42869403401119865
Bi-LSTM,0.21138211382113822,0.8455284552845529,0.38348692655563354,0.42869403401119865
Bi-LSTM,0.21181262729124237,0.8455284552845529,0.3836912512779236,0.42869403401119865
Bi-LSTM,0.21224489795918366,0.8455284552845529,0.38498714566230774,0.42869403401119865
Bi-LSTM,0.21267893660531698,0.8455284552845529,0.3852716386318207,0.42869403401119865
Bi-LSTM,0.21311475409836064,0.8455284552845529,0.3853696584701538,0.42869403401119865
Bi-LSTM,0.2135523613963039,0.8455284552845529,0.3867201507091522,0.42869403401119865
Bi-LSTM,0.21193415637860083,0.8373983739837398,0.3868880867958069,0.42869403401119865
Bi-LSTM,0.21237113402061855,0.8373983739837398,0.3875364661216736,0.42869403401119865
Bi-LSTM,0.2128099173553719,0.8373983739837398,0.38846367597579956,0.42869403401119865
Bi-LSTM,0.2111801242236025,0.8292682926829268,0.38886508345603943,0.42869403401119865
Bi-LSTM,0.2095435684647303,0.8211382113821138,0.389193058013916,0.42869403401119865
Bi-LSTM,0.20997920997921,0.8211382113821138,0.38920360803604126,0.42869403401119865
Bi-LSTM,0.21041666666666667,0.8211382113821138,0.3898976445198059,0.42869403401119865
Bi-LSTM,0.21085594989561587,0.8211382113821138,0.39109593629837036,0.42869403401119865
Bi-LSTM,0.20920502092050208,0.8130081300813008,0.3913882076740265,0.42869403401119865
Bi-LSTM,0.20964360587002095,0.8130081300813008,0.39275264739990234,0.42869403401119865
Bi-LSTM,0.21008403361344538,0.8130081300813008,0.39314746856689453,0.42869403401119865
Bi-LSTM,0.21052631578947367,0.8130081300813008,0.39518412947654724,0.42869403401119865
Bi-LSTM,0.2088607594936709,0.8048780487804879,0.3959208130836487,0.42869403401119865
Bi-LSTM,0.20930232558139536,0.8048780487804879,0.3963211476802826,0.42869403401119865
Bi-LSTM,0.2097457627118644,0.8048780487804879,0.39824697375297546,0.42869403401119865
Bi-LSTM,0.21019108280254778,0.8048780487804879,0.3985442519187927,0.42869403401119865
Bi-LSTM,0.21063829787234042,0.8048780487804879,0.4006584584712982,0.42869403401119865
Bi-LSTM,0.208955223880597,0.7967479674796748,0.40085121989250183,0.42869403401119865
Bi-LSTM,0.2094017094017094,0.7967479674796748,0.40345481038093567,0.42869403401119865
Bi-LSTM,0.20985010706638116,0.7967479674796748,0.4048996567726135,0.42869403401119865
Bi-LSTM,0.20815450643776823,0.7886178861788617,0.40501388907432556,0.42869403401119865
Bi-LSTM,0.2086021505376344,0.7886178861788617,0.4055650234222412,0.42869403401119865
Bi-LSTM,0.20689655172413793,0.7804878048780488,0.4080655574798584,0.42869403401119865
Bi-LSTM,0.20734341252699784,0.7804878048780488,0.4090181887149811,0.42869403401119865
Bi-LSTM,0.2077922077922078,0.7804878048780488,0.40912479162216187,0.42869403401119865
Bi-LSTM,0.20824295010845986,0.7804878048780488,0.4103560447692871,0.42869403401119865
Bi-LSTM,0.20869565217391303,0.7804878048780488,0.4105153977870941,0.42869403401119865
Bi-LSTM,0.20915032679738563,0.7804878048780488,0.412090927362442,0.42869403401119865
Bi-LSTM,0.2096069868995633,0.7804878048780488,0.412502259016037,0.42869403401119865
Bi-LSTM,0.2100656455142232,0.7804878048780488,0.4158344566822052,0.42869403401119865
Bi-LSTM,0.21052631578947367,0.7804878048780488,0.41600725054740906,0.42869403401119865
Bi-LSTM,0.210989010989011,0.7804878048780488,0.4167137145996094,0.42869403401119865
Bi-LSTM,0.21145374449339208,0.7804878048780488,0.417470782995224,0.42869403401119865
Bi-LSTM,0.2119205298013245,0.7804878048780488,0.4175111949443817,0.42869403401119865
Bi-LSTM,0.21238938053097345,0.7804878048780488,0.4175519049167633,0.42869403401119865
Bi-LSTM,0.21286031042128603,0.7804878048780488,0.4182838797569275,0.42869403401119865
Bi-LSTM,0.21333333333333335,0.7804878048780488,0.41846993565559387,0.42869403401119865
Bi-LSTM,0.21380846325167038,0.7804878048780488,0.4202606976032257,0.42869403401119865
Bi-LSTM,0.21428571428571427,0.7804878048780488,0.4205898344516754,0.42869403401119865
Bi-LSTM,0.21476510067114093,0.7804878048780488,0.42084282636642456,0.42869403401119865
Bi-LSTM,0.21524663677130046,0.7804878048780488,0.42330875992774963,0.42869403401119865
Bi-LSTM,0.2157303370786517,0.7804878048780488,0.42343276739120483,0.42869403401119865
Bi-LSTM,0.21621621621621623,0.7804878048780488,0.4235975444316864,0.42869403401119865
Bi-LSTM,0.21670428893905191,0.7804878048780488,0.4248320162296295,0.42869403401119865
Bi-LSTM,0.2171945701357466,0.7804878048780488,0.42505404353141785,0.42869403401119865
Bi-LSTM,0.21768707482993196,0.7804878048780488,0.425784170627594,0.42869403401119865
Bi-LSTM,0.21818181818181817,0.7804878048780488,0.42660754919052124,0.42869403401119865
Bi-LSTM,0.21867881548974943,0.7804878048780488,0.4274637997150421,0.42869403401119865
Bi-LSTM,0.2191780821917808,0.7804878048780488,0.427539587020874,0.42869403401119865
Bi-LSTM,0.21967963386727687,0.7804878048780488,0.42814356088638306,0.42869403401119865
Bi-LSTM,0.22018348623853212,0.7804878048780488,0.4285714030265808,0.42869403401119865
Bi-LSTM,0.2206896551724138,0.7804878048780488,0.4290599226951599,0.42869403401119865
Bi-LSTM,0.22119815668202766,0.7804878048780488,0.4292695224285126,0.42869403401119865
Bi-LSTM,0.22170900692840648,0.7804878048780488,0.43067431449890137,0.42869403401119865
Bi-LSTM,0.2222222222222222,0.7804878048780488,0.4328048527240753,0.42869403401119865
Bi-LSTM,0.22273781902552203,0.7804878048780488,0.43358418345451355,0.42869403401119865
Bi-LSTM,0.22325581395348837,0.7804878048780488,0.4339568018913269,0.42869403401119865
Bi-LSTM,0.22377622377622378,0.7804878048780488,0.43441739678382874,0.42869403401119865
Bi-LSTM,0.22429906542056074,0.7804878048780488,0.4346078634262085,0.42869403401119865
Bi-LSTM,0.22482435597189696,0.7804878048780488,0.43568775057792664,0.42869403401119865
Bi-LSTM,0.22535211267605634,0.7804878048780488,0.4366215467453003,0.42869403401119865
Bi-LSTM,0.22588235294117648,0.7804878048780488,0.4370160698890686,0.42869403401119865
Bi-LSTM,0.22641509433962265,0.7804878048780488,0.4371146261692047,0.42869403401119865
Bi-LSTM,0.22695035460992907,0.7804878048780488,0.4374190866947174,0.42869403401119865
Bi-LSTM,0.22748815165876776,0.7804878048780488,0.439728707075119,0.42869403401119865
Bi-LSTM,0.22565320665083136,0.7723577235772358,0.4402109980583191,0.42869403401119865
Bi-LSTM,0.2261904761904762,0.7723577235772358,0.4408511817455292,0.42869403401119865
Bi-LSTM,0.22673031026252982,0.7723577235772358,0.4416488707065582,0.42869403401119865
Bi-LSTM,0.22727272727272727,0.7723577235772358,0.4444386065006256,0.42869403401119865
Bi-LSTM,0.2278177458033573,0.7723577235772358,0.44502872228622437,0.42869403401119865
Bi-LSTM,0.2283653846153846,0.7723577235772358,0.44586560130119324,0.42869403401119865
Bi-LSTM,0.2289156626506024,0.7723577235772358,0.4476081430912018,0.42869403401119865
Bi-LSTM,0.22946859903381642,0.7723577235772358,0.44842153787612915,0.42869403401119865
Bi-LSTM,0.23002421307506055,0.7723577235772358,0.45007848739624023,0.42869403401119865
Bi-LSTM,0.23058252427184467,0.7723577235772358,0.4500855505466461,0.42869403401119865
Bi-LSTM,0.23114355231143552,0.7723577235772358,0.45099130272865295,0.42869403401119865
Bi-LSTM,0.23170731707317074,0.7723577235772358,0.45227956771850586,0.42869403401119865
Bi-LSTM,0.23227383863080683,0.7723577235772358,0.4523765444755554,0.42869403401119865
Bi-LSTM,0.23284313725490197,0.7723577235772358,0.4526904821395874,0.42869403401119865
Bi-LSTM,0.2334152334152334,0.7723577235772358,0.45269301533699036,0.42869403401119865
Bi-LSTM,0.23399014778325122,0.7723577235772358,0.45306122303009033,0.42869403401119865
Bi-LSTM,0.2345679012345679,0.7723577235772358,0.453572541475296,0.42869403401119865
Bi-LSTM,0.23514851485148514,0.7723577235772358,0.4544840157032013,0.42869403401119865
Bi-LSTM,0.23573200992555832,0.7723577235772358,0.4561751186847687,0.42869403401119865
Bi-LSTM,0.236318407960199,0.7723577235772358,0.4564288854598999,0.42869403401119865
Bi-LSTM,0.23690773067331672,0.7723577235772358,0.45681336522102356,0.42869403401119865
Bi-LSTM,0.2375,0.7723577235772358,0.45740827918052673,0.42869403401119865
Bi-LSTM,0.23809523809523808,0.7723577235772358,0.4584026038646698,0.42869403401119865
Bi-LSTM,0.23869346733668342,0.7723577235772358,0.4588896930217743,0.42869403401119865
Bi-LSTM,0.23929471032745592,0.7723577235772358,0.46102187037467957,0.42869403401119865
Bi-LSTM,0.2398989898989899,0.7723577235772358,0.46103593707084656,0.42869403401119865
Bi-LSTM,0.24050632911392406,0.7723577235772358,0.46263524889945984,0.42869403401119865
Bi-LSTM,0.24111675126903553,0.7723577235772358,0.46501481533050537,0.42869403401119865
Bi-LSTM,0.23918575063613232,0.7642276422764228,0.465688556432724,0.42869403401119865
Bi-LSTM,0.23979591836734693,0.7642276422764228,0.46675392985343933,0.42869403401119865
Bi-LSTM,0.24040920716112532,0.7642276422764228,0.46679040789604187,0.42869403401119865
Bi-LSTM,0.24102564102564103,0.7642276422764228,0.469718873500824,0.42869403401119865
Bi-LSTM,0.2416452442159383,0.7642276422764228,0.47152864933013916,0.42869403401119865
Bi-LSTM,0.2422680412371134,0.7642276422764228,0.471668541431427,0.42869403401119865
Bi-LSTM,0.24289405684754523,0.7642276422764228,0.47220689058303833,0.42869403401119865
Bi-LSTM,0.24352331606217617,0.7642276422764228,0.47278621792793274,0.42869403401119865
Bi-LSTM,0.24415584415584415,0.7642276422764228,0.4731486737728119,0.42869403401119865
Bi-LSTM,0.24479166666666666,0.7642276422764228,0.47325795888900757,0.42869403401119865
Bi-LSTM,0.2454308093994778,0.7642276422764228,0.47720032930374146,0.42869403401119865
Bi-LSTM,0.24607329842931938,0.7642276422764228,0.4819174110889435,0.42869403401119865
Bi-LSTM,0.24671916010498687,0.7642276422764228,0.4830332100391388,0.42869403401119865
Bi-LSTM,0.24736842105263157,0.7642276422764228,0.4840955436229706,0.42869403401119865
Bi-LSTM,0.24802110817941952,0.7642276422764228,0.48419061303138733,0.42869403401119865
Bi-LSTM,0.24867724867724866,0.7642276422764228,0.485923707485199,0.42869403401119865
Bi-LSTM,0.2493368700265252,0.7642276422764228,0.4864575266838074,0.42869403401119865
Bi-LSTM,0.25,0.7642276422764228,0.49087879061698914,0.42869403401119865
Bi-LSTM,0.25066666666666665,0.7642276422764228,0.492133229970932,0.42869403401119865
Bi-LSTM,0.25133689839572193,0.7642276422764228,0.4924754500389099,0.42869403401119865
Bi-LSTM,0.2520107238605898,0.7642276422764228,0.49271923303604126,0.42869403401119865
Bi-LSTM,0.25268817204301075,0.7642276422764228,0.4948287904262543,0.42869403401119865
Bi-LSTM,0.25336927223719674,0.7642276422764228,0.4950767457485199,0.42869403401119865
Bi-LSTM,0.25405405405405407,0.7642276422764228,0.49712061882019043,0.42869403401119865
Bi-LSTM,0.25474254742547425,0.7642276422764228,0.49715808033943176,0.42869403401119865
Bi-LSTM,0.2554347826086957,0.7642276422764228,0.4972206652164459,0.42869403401119865
Bi-LSTM,0.2561307901907357,0.7642276422764228,0.5037750005722046,0.42869403401119865
Bi-LSTM,0.2568306010928962,0.7642276422764228,0.5040337443351746,0.42869403401119865
Bi-LSTM,0.25753424657534246,0.7642276422764228,0.5057626962661743,0.42869403401119865
Bi-LSTM,0.25824175824175827,0.7642276422764228,0.5062350034713745,0.42869403401119865
Bi-LSTM,0.25895316804407714,0.7642276422764228,0.5079519748687744,0.42869403401119865
Bi-LSTM,0.2596685082872928,0.7642276422764228,0.5092323422431946,0.42869403401119865
Bi-LSTM,0.26038781163434904,0.7642276422764228,0.5102676749229431,0.42869403401119865
Bi-LSTM,0.2611111111111111,0.7642276422764228,0.5130785703659058,0.42869403401119865
Bi-LSTM,0.2618384401114206,0.7642276422764228,0.5141559839248657,0.42869403401119865
Bi-LSTM,0.26256983240223464,0.7642276422764228,0.5143855214118958,0.42869403401119865
Bi-LSTM,0.26330532212885155,0.7642276422764228,0.5153008699417114,0.42869403401119865
Bi-LSTM,0.2640449438202247,0.7642276422764228,0.5162362456321716,0.42869403401119865
Bi-LSTM,0.2647887323943662,0.7642276422764228,0.518776535987854,0.42869403401119865
Bi-LSTM,0.2655367231638418,0.7642276422764228,0.5215988755226135,0.42869403401119865
Bi-LSTM,0.26628895184135976,0.7642276422764228,0.5232158303260803,0.42869403401119865
Bi-LSTM,0.26704545454545453,0.7642276422764228,0.5239329934120178,0.42869403401119865
Bi-LSTM,0.2678062678062678,0.7642276422764228,0.5261510610580444,0.42869403401119865
Bi-LSTM,0.26857142857142857,0.7642276422764228,0.5267763137817383,0.42869403401119865
Bi-LSTM,0.2693409742120344,0.7642276422764228,0.5303183794021606,0.42869403401119865
Bi-LSTM,0.2672413793103448,0.7560975609756098,0.5321749448776245,0.42869403401119865
Bi-LSTM,0.2680115273775216,0.7560975609756098,0.5340664982795715,0.42869403401119865
Bi-LSTM,0.26878612716763006,0.7560975609756098,0.5367611646652222,0.42869403401119865
Bi-LSTM,0.26956521739130435,0.7560975609756098,0.537632405757904,0.42869403401119865
Bi-LSTM,0.2703488372093023,0.7560975609756098,0.5395311713218689,0.42869403401119865
Bi-LSTM,0.27113702623906705,0.7560975609756098,0.539867103099823,0.42869403401119865
Bi-LSTM,0.2719298245614035,0.7560975609756098,0.5400182604789734,0.42869403401119865
Bi-LSTM,0.2697947214076246,0.7479674796747967,0.5415633916854858,0.42869403401119865
Bi-LSTM,0.27058823529411763,0.7479674796747967,0.5422336459159851,0.42869403401119865
Bi-LSTM,0.26843657817109146,0.7398373983739838,0.5432857871055603,0.42869403401119865
Bi-LSTM,0.2692307692307692,0.7398373983739838,0.5437191724777222,0.42869403401119865
Bi-LSTM,0.27002967359050445,0.7398373983739838,0.5447466969490051,0.42869403401119865
Bi-LSTM,0.2708333333333333,0.7398373983739838,0.5448446273803711,0.42869403401119865
Bi-LSTM,0.2716417910447761,0.7398373983739838,0.5478236079216003,0.42869403401119865
Bi-LSTM,0.27245508982035926,0.7398373983739838,0.548366904258728,0.42869403401119865
Bi-LSTM,0.2732732732732733,0.7398373983739838,0.5495559573173523,0.42869403401119865
Bi-LSTM,0.2740963855421687,0.7398373983739838,0.5500978231430054,0.42869403401119865
Bi-LSTM,0.27492447129909364,0.7398373983739838,0.553972065448761,0.42869403401119865
Bi-LSTM,0.2727272727272727,0.7317073170731707,0.5544076561927795,0.42869403401119865
Bi-LSTM,0.2735562310030395,0.7317073170731707,0.5545311570167542,0.42869403401119865
Bi-LSTM,0.27439024390243905,0.7317073170731707,0.5556888580322266,0.42869403401119865
Bi-LSTM,0.27522935779816515,0.7317073170731707,0.5569050312042236,0.42869403401119865
Bi-LSTM,0.27607361963190186,0.7317073170731707,0.5586178302764893,0.42869403401119865
Bi-LSTM,0.27692307692307694,0.7317073170731707,0.561198890209198,0.42869403401119865
Bi-LSTM,0.2777777777777778,0.7317073170731707,0.5618359446525574,0.42869403401119865
Bi-LSTM,0.2786377708978328,0.7317073170731707,0.5633894205093384,0.42869403401119865
Bi-LSTM,0.2795031055900621,0.7317073170731707,0.5636743307113647,0.42869403401119865
Bi-LSTM,0.2803738317757009,0.7317073170731707,0.5640149712562561,0.42869403401119865
Bi-LSTM,0.28125,0.7317073170731707,0.566606342792511,0.42869403401119865
Bi-LSTM,0.27899686520376177,0.7235772357723578,0.5679736733436584,0.42869403401119865
Bi-LSTM,0.279874213836478,0.7235772357723578,0.568764865398407,0.42869403401119865
Bi-LSTM,0.2807570977917981,0.7235772357723578,0.5692504048347473,0.42869403401119865
Bi-LSTM,0.28164556962025317,0.7235772357723578,0.569654643535614,0.42869403401119865
Bi-LSTM,0.28253968253968254,0.7235772357723578,0.5700206756591797,0.42869403401119865
Bi-LSTM,0.28343949044585987,0.7235772357723578,0.5700823664665222,0.42869403401119865
Bi-LSTM,0.28434504792332266,0.7235772357723578,0.5703688263893127,0.42869403401119865
Bi-LSTM,0.28525641025641024,0.7235772357723578,0.5724553465843201,0.42869403401119865
Bi-LSTM,0.2861736334405145,0.7235772357723578,0.5779978632926941,0.42869403401119865
Bi-LSTM,0.2870967741935484,0.7235772357723578,0.5790339708328247,0.42869403401119865
Bi-LSTM,0.284789644012945,0.7154471544715447,0.5792268514633179,0.42869403401119865
Bi-LSTM,0.2857142857142857,0.7154471544715447,0.5826919674873352,0.42869403401119865
Bi-LSTM,0.28664495114006516,0.7154471544715447,0.5832372903823853,0.42869403401119865
Bi-LSTM,0.28431372549019607,0.7073170731707317,0.5861418843269348,0.42869403401119865
Bi-LSTM,0.28524590163934427,0.7073170731707317,0.586188793182373,0.42869403401119865
Bi-LSTM,0.28618421052631576,0.7073170731707317,0.5876458287239075,0.42869403401119865
Bi-LSTM,0.2871287128712871,0.7073170731707317,0.5891274213790894,0.42869403401119865
Bi-LSTM,0.28807947019867547,0.7073170731707317,0.5900712609291077,0.42869403401119865
Bi-LSTM,0.28903654485049834,0.7073170731707317,0.5905187726020813,0.42869403401119865
Bi-LSTM,0.29,0.7073170731707317,0.5927638411521912,0.42869403401119865
Bi-LSTM,0.2909698996655518,0.7073170731707317,0.5927938222885132,0.42869403401119865
Bi-LSTM,0.29194630872483224,0.7073170731707317,0.5931558609008789,0.42869403401119865
Bi-LSTM,0.29292929292929293,0.7073170731707317,0.5931785702705383,0.42869403401119865
Bi-LSTM,0.2939189189189189,0.7073170731707317,0.597469687461853,0.42869403401119865
Bi-LSTM,0.29152542372881357,0.6991869918699187,0.5984311103820801,0.42869403401119865
Bi-LSTM,0.2925170068027211,0.6991869918699187,0.5986935496330261,0.42869403401119865
Bi-LSTM,0.2935153583617747,0.6991869918699187,0.5991419553756714,0.42869403401119865
Bi-LSTM,0.2945205479452055,0.6991869918699187,0.6010449528694153,0.42869403401119865
Bi-LSTM,0.29553264604810997,0.6991869918699187,0.6010962128639221,0.42869403401119865
Bi-LSTM,0.296551724137931,0.6991869918699187,0.6039443612098694,0.42869403401119865
Bi-LSTM,0.2975778546712803,0.6991869918699187,0.605336606502533,0.42869403401119865
Bi-LSTM,0.2986111111111111,0.6991869918699187,0.6079608798027039,0.42869403401119865
Bi-LSTM,0.29965156794425085,0.6991869918699187,0.6140379905700684,0.42869403401119865
